Q1_2008,Q2_2008,Q3_2008,Q4_2008,Q1_2009,Q2_2009,Q3_2009,Q4_2009,Q1_2010,Q2_2010,Q3_2010,Q4_2010,Q1_2011,Q2_2011,Q3_2011,Q4_2011,Q1_2012,Q2_2012,Q3_2012,Q4_2012,Q1_2013,Q2_2013,Q3_2013,Q4_2013,Q1_2014,Q2_2014,Q3_2014,Q4_2014,Q1_2015,Q2_2015,Q3_2015,Q4_2015,Q1_2016,Q2_2016,Q3_2016,Q4_2016
,,,,,,,,,,-0.2573,,-0.3363,,,-0.5818,,,,,,,,0.3043,,,,,0.14,,,,,,,
,,,,,,,,,,,,,-0.0978,,,,,,,,,,,,,,,,,,,,,,
,,,,0.194,,,,,,,,,-0.0825,,,0.3588,0.1328,0.0966,,0.4629,,-0.0732,,,-0.0813,0.034,-0.0197,0.0872,-0.0062,0.0311,,0.3818,,0.0175,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.4479,,,,0.1111,,,-0.1441,,,-0.35,0.0962,,-0.1522,,,,,,,-0.1333,,,,,,,,-0.5203,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,-0.1818,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0303,,,
,,,,0.0396,,,,,,,,,,,,,,,,,,,,,,,,0.1207,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0282,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-0.0991,,0.5143,,,0.2294,0.097,,,,-0.0889,-0.1463,,0.0993,,-0.0594,,,,-0.1965,,,,0.1745
,,,,,,,,,,,,-0.0462,,-0.16,,-0.0211,,,0.0128,0.3038,-0.1456,,,-0.12,,,,,,,,,,0.1096,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,0.093,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.2426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1023,,,,-0.0096
-0.337,,0.0581,,-0.0309,,,-0.2897,,,,,,,0.1019,,0.2857,,,,,,,,,,,,,,,,,,0.4706,0.3371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0167,,0.1983,0.1367,-0.1013,-0.0915
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.2532,,,,,,,,,,,,-0.0074,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1129,0.058,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0687,,,-0.0362,,0.2051
,-0.3775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.127,,,,0.1099,,,,-0.0909,,,,0.1143,,,0.2958,0.119,,,,-0.0491,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-0.3673,,,,,0.3143,,,,,,,,,,,,-0.1818
,,,,,,,,,,,,,,,,,,,,0.1545,0.1972,0.2,0.6078,-0.0854,-0.2667,0.1136,,0.2245,-0.1667,0.18,,0.2538,-0.0184,0.05,-0.0744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.0352,,,,,,,,,,,,,,,,,,,,,,,,0.5345
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.1741,,,0.0721,,,,-0.1714,,0.1264,0.0306,,0.1165,,,,,,,,-0.1929,0.0265,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-0.1408,,0.1495,,,,,,0.0833,,,0.1453,,-0.0152,,,,,0.0962,,,-0.006,-0.0574,
,,,,,,,,,,,,,,,,,,,,0.0872,,,,-0.0292,,-0.2197,,,,,,0.1538,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.4805,,,0.0551,,,,0.0576,,,-0.0842,,,,-0.2857,,,,,,,,,,,,,,,,,,,,
,,0.0088,,0.21,,,,,,,,,-0.3538,,,,,,,,,,,,,,,,,,0.0338,,,,
,,,,,,,,,,-0.2522,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.2551,,,,,,,,0.2414,,,,-0.1733,,,,0.1667,,,,0.0179,,,,0.2653,,
,,,,,,,,,,-0.1644,,,,-0.0609,,,,-0.0388,,,,,,,,-0.1316,,,,0.7172,,,,0.2776,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.0156,,0.3654,,,,-0.0909,,,,,
,,,,,,,,,,,,,,,-0.1039,,,,0.1299,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,-0.0886,,,,,-0.026,,,0.0137,,,,,,,,,,
,,,,,,,,,-0.0635,,0.04,,,0.1228,,,-0.2551,-0.0685,,,,0.0947,,,,0.0385,,,0.08,,,,,-0.203,
,,,,,,,,,,,0.061,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.1892,,,,-0.1319,,,-0.0067,,,,,,,,,0.051,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.4265,,,,,,,0.5158,,,,,,,,,,,,
,,,,,,,,,0.6728,-0.0959,,,-0.2064,,,0.4224,,,,0.0345,-0.2037,-0.1163,,,0.2593,-0.1941,,,,-0.1263,,,-0.0033,,-0.1069
,,,,,,,-0.3239,,0.1495,-0.0314,,0.0444,,-0.0385,,,-0.3904,,,,,,0.1741,,-0.1486,,,0.0318,,,,,-0.2749,,
,,,,,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3294,,,,,,,,
,,,,-0.0455,,,,0.1571,,,,,,,,,,,0.0268,,,,-0.1017,,,0.0749,,,0.3234,,,,-0.1039,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2683,,,,0.0063,,,,
,,,,,,,-0.3518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,-0.1,,,,,,-0.0636,,,,0.1792,,,,,,,,,
,,,,,,,,,,,,,,,,0.3235,,,,0.0763,,,0.3913,,0.0417,,-0.0333,,,,0.0101,,0.0905,,
,,,,,,,,0.2813,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7655
,,,,,,,,,,,,,,,0.0843,,,,0.0714,,,,-0.05,,,,,,,,0.0588,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.0714,,0.6116,,,,,-0.1132,,-0.0293,-0.1508,0.1243,,,,,,,,,0.1695,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0079
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.1477,,,,,,,,,,,,,,,,,,,,,,,,0.4444
,,,,,,,,,,,,,,,-0.1531,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-0.2677,-0.1613,,,,0.2292,,,,0.0303,,,,0.2667,,,,-0.0169,,0.1311,,0.4091,,,,
,,,,,,,,,,,,,,-0.4555,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.1983,,,,-0.1233,,,,0.0779,,,,0.215,,,,0.1358,,,,0.0595,0.1236,,,0.0508,,
,,-0.058,,,,0.1138,,,,-0.2566,,,-0.1392,0.1324,,,0.1149,-0.0722,,,0.0971,0.0885,,,-0.0444,0.0291,,,-0.0723,0.0195,,,0.0385,,
,,,,,,,,,,,,,,,,0.4774,,,,,,,,,,,,,,,,,0.1683,,
,,,,,,,,,,,,,-0.186,,,0.05,-0.0655,,,,-0.0353,,,,,,,0.0196,,0.0101,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,
,,,,,,,,-0.139,,-0.4043,,,,,,,,,,,,,,,,,0.025,,,,,,,,
,,,,,,,,,-0.4534,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0778,,,,,,,
,,,,,0.4146,,,,,,,,,,,,,,,,,,,,,,-0.0368,,,,0.1164,,0.331,,0.1927
,,,,,,,,,,,,,,,,,,,,,-0.0385,,,,,,,,,,-0.037,,,,
,,,,,,,,,,,,,,,0.019,,,,,,,,,,,,,,,,-0.0353,,,,-0.0625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0495,,
,,,,,,,,,,,,,,,,,,,-0.0778,,,,-0.0968,,,,,,,,0.6211,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2739,,,,
,,,,,,,,,,,,,,,-0.1029,,,-0.0924,,,,0.197,0.5226,,-0.0912,,,,,,0.0357,,,-0.0193,0.0164
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1126,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-0.2429,,,,,,,,,,,,,,,,,,,0.4063,,,,-0.0789,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.597,
,,-0.0762,,,,,,,-0.0692,-0.4865,,,,0.1053,,,,-0.25,,,,-0.0588,,,,-0.1833,,,,-0.0909,,,,,
,,,,,,,,,,-0.1389,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.2314,-0.167,,-0.2956,-0.4598,,,,-0.4772,-0.4651,,,-0.3977,,,,,0.2424,,,,,,,,0.2,,0.8364,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.199,,,0.4397,,,,,-0.4111,,,,,,,-0.0513,,,,-0.119,0.0135,,,,0.1333,,,-0.0889,,,,-0.0471,0.037,
,,,,,,0.2072,,0.0893,0.6557,-0.1832,,,,0.434,,,-0.0104,0.0632,,,0.0842,0.165,,,-0.175,0.2364,,,-0.2632,0.0429,,,0.1628,,
,,,,,,,,,-0.2766,,,,-0.1,,,,0.0476,,,,0.011,,,,0.0084,,,,-0.0224,0.0458,,,0.0809,,
,,,,,,,,,,,,,,,,,,,,0.381,,,,-0.3387,-0.007,,,-0.1509,0.1644,,,,,0.1667,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1638,,-0.5167,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0945,,0.4601,,-0.0066,0.0667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.0269,,,,-0.0458,,,,,,,0.1407,,-0.0298,,,,0.0529,,0.3221,-0.1273,,,,0.4484
,,,,,,,,,,,,,,,,,,,,-0.0909,-0.0769,,,,,,,0.0744,,,,0.2422,,0.2212,
,,,,,,,,,,,,,,-0.1593,,,-0.2079,0.0208,,,,,,,-0.0746,,,,,,,,,,
,,,,,,,,,,,,,0.0649,-0.1117,,,,,,,-0.0638,0.2682,,,0.0091,0.2387,,,,,,,,,
,-0.5792,,,,,,,,,,,,,-0.1795,,,,,,,,,,,,0.0714,,,,,,,,0.1707,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.2025,,,,,,,,,,,,,,,,,,,,,,-0.066,,,,,,,,0.325,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-0.0816,,,-0.1071,,,,,,,0.1857,0.4699,,-0.0187,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3929
,,0.019,,0.05,,0.359,,,-0.0341,,,,-0.1087,,,,0.117,,,,-0.2727,,,,0.104,-0.0072,,,0.0435,0.075,,-0.04,,,
,,,,,,,,,,,,-0.0781,,,,,,,,,,,,,,,,,,,,,,,
,,,,-0.0261,,,,,,-0.4321,,-0.325,,,,,,0.0878,,0.3643,,0.0294,,0.1849,,0.1111,,,,-0.0615,0.1034,,,0.0208,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.181,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0557,,-0.1233,,-0.1642,,0.1471,,,,-0.1054,,-0.1438,,,,,,,,0.4609,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.2704,,,0.3889,,,,,,-0.2114,,,,0.098,,-0.314,,0.1163,,0.75,,,,,,,,,,-0.2524,0.2078,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.2637,,,,,,,,-0.16,,,,0.127,,,,-0.4556,,,,0.0923,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2663,,0.0964,,,,,
,,,,-0.0652,,,,,,,,,,,,,,,,,,,,,,,,-0.0123,,,,,,,
,,,-0.0849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.1746,,,,
,,,,,,,,,,,,,,,,,,,,,-0.0263,,,,0.0176,,,,,,,,,,
,,,,,0.8392,,,0.3556,,-0.3088,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-0.1954,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2586,0.093,,,,
,,,,,,,,,,,,,,,,,,-0.0169,,,,,,-0.1548,,,,,,,,,,0.0953,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2778,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3571,,,
,,,-0.3125,,,,-0.3002,,,,,-0.2607,,-0.1288,,,,,,,,,0.4322,-0.0178,,,,,-0.0431,,-0.1358,,,0.0171,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1442,,,,,,,
,,,,,,,,,,,,-0.075,-0.3874,,,0.1429,,-0.0426,,-0.3333,,-0.04,,,,-0.1212,,-0.0172,,0.225,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4661,-0.3175,,-0.0714,,,0.5882,,,
,,,,,,,,,,,,,,,,,,,,,,,,,0.5385,,,,0.2041,,-0.5098,0.44,,,
,,,,,,,,,,,,,,,-0.3053,,,,-0.0377,,,,-0.2264,,,,,,,-0.025,0.4103,,,,-0.0727
,,,,,,,,,,,,,-0.1755,-0.1806,,0.0278,,-0.1193,,,0.0879,,,,,,,,0.1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0476,,,,,-0.1622,,,0.4286,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0094,,,,,,
,,,,,,,,,,,,,,,-0.0654,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.2387,,,,-0.1304,,,,,,,,,,,,,,,,,,,,
,,,,,0.1267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.2674,,,,,,,,,,,,,,,,,,,,,,,,,,0.2083,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.175,,,,-0.083,-0.1467,,0.0533,-0.0119,,,-0.0952,,,,0.0769
,-0.2996,,,,,0.2743,,,0.2105,,0.0673,,-0.0769,0.0972,,,0.0333,-0.1075,,,,-0.0291,,,-0.0876,0.192,,,,0.0323,,,,0.0946,
,,,,,,,,,,,,,,,,,,,,0.1324,,-0.0145,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.4113,,,0.86,,,,,,,,,,,,,,-0.0435,,,,,
,,,,,,,,,,-0.2532,,,,,,,,,,0.2308,,,,,,,,,,,,,,,
,,,,,,,,0.1541,,,,,,,,,,,0.2176,,,,,,-0.038,,,,-0.3491,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.0588,,,,,,,,,,,,-0.0789,,,,
,,,,,,,,,,,-0.1724,,,,,,,,,,,,0.375,,,,,,,,,,,,
,,,-0.1167,,,,,,,,,,,,,,,,0.1111,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,-0.0886,,,,,,,,,,,,,,,,0.0625,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106,,0.2493,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.0791,,-0.2897,,0.0526,,0.0619,,0.028,,,,-0.1591,,,,,,0.2,,,,0.0667
,,,,,,,-0.3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0265,-0.2474,,,,,,0.5859,,,,0.06,,,,,,,,,,,0.0244,,,,-0.1714
,,,,,,,,0.1299,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.2229,,,,,-0.2538,,,,0.137,,,,,,,,,,,,,,0.1569,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.4024,,,0.2743,2.9167,,,-0.5,-0.3056,-0.1067,,-0.2687,0.7755,-0.1494,,0.371,-0.2353,0.2615,,,,,,,,0.0833,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.2051,,,,-0.375,,,,,,,,,,,,,,,,,,,,,,
,,0.1882,,,,,,,,,,,,,0.0435,,,0.036,,0.0303,,,,,,0.1019,,,,,-0.1733,,,,
,,,,,,,,0.2038,,-0.1679,,,,,-0.06,0.0496,,,0.1727,,0.0149,,0.3047,0.1976,,,0.1538,,-0.1257,,,0.1588,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-0.1744,,,,0.4068,-0.1422,,0.0132,,0.005,0.2469,0.2752,-0.0404,,-0.0855,,0.0302,,,,0.3151,,-0.313,
,,,,,,,,,,,,,,,,,,,,,,,,,-0.1628,,,,-0.1267,,,0.1579,-0.25,,
,-0.1222,,-0.0062,,,,,,,,,,,,,,0.1413,,-0.1593,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.4357,,,,,,,,,,,,,,,-0.0244,,,,,-0.2547,,,,,0.1336,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0078,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-0.2045,,,,-0.089,-0.3008,-0.129,,,,,,0.051,,,,0.4677,,,,,,,0.0714,,,,,0.1556
,,,,0.3096,0.6674,0.6499,,,,,,,,,,0.6702,,,0.3468,,,,0.0518,,-0.3096,,,,-0.0361,,,,-0.0179,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.1875,,,0.3013,-0.2562,,,,0.0891,,,,,,,,0.25,,,,,0.0526,,0.125,,,,,-0.0918,,,0.1111,-0.2125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.133,,,0.0377,,,
,,,,,,,,,,,,,,,,,,-0.1923,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-0.1515,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0092,,,,,,,
,,,-0.0952,,,0.6835,,,,,,,,,,,,-0.1485,,,,,,,,,,,,,,,,0.0683,
,,,,,,,,,,,,-0.3111,,,,,,,,,,0.6129,,,,,,-0.0159,,-0.0926,,,,,
,,,,,,,,,,,0.0345,,,,,,-0.254,,,,,,,,,,,,,,,,,,0.4471
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,0.7317,,0.8052,0.2878,0.419,,-0.4976,0.1553,,-0.037,
,,,,,,,,0.5762,,,,,,,,,,,,,,,,,,,,0.4122,,,,,,-0.0833,
,,,,-0.1896,,,,0.5977,,,,,,,-0.2804,,,,,,,,,0.0766,,,,,,,,,,,
,,,,,,,,,-0.0964,-0.1833,,-0.24,,0.0305,,0.1467,0.1137,0.0851,-0.0392,0.2816,0.207,0.0026,0.2289,,-0.0343,0.0523,-0.1193,,0.0064,-0.117,0.0819,,0.0556,0.2614,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0875,
,,,,,,0.2534,,0.3425,,,,,-0.3214,-0.2105,,,,,,,,,,,,,,,,,,0.3095,-0.0182,,
,,,,,,,,,,,,,,,-0.2762,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6667,,0.5783,,0.1799,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.3253,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.6667,,,,,,,,,,,
,,-0.0099,,,,,,0.2107,0.1475,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1486,,,-0.124,-0.0265,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.472,,,,0.0622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.6012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,0.5641,,,,-0.0234,0.0027,,,,,
-0.6339,,-0.3167,,,,0.1306,,,,-0.2258,,-0.2358,,,,0.2782,,-0.1119,,,,,,,0.3313,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1742,-0.0387,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.2158,,,,,,-0.1898,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1176,,
,,,,,,,,0.3544,,,,,,,,0.3365,,,,,,,,,,,,,,,,,,,-0.0137
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-0.3969,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1081,0.0667,
,,,,,,,,,,,,,,,,,,,,,,-0.2895,,,,,,,,,,,,,
,0.0773,,,,,0.0511,,,,,,,,,,,,,,,0.2045,,,,,,,,,,,,,,
,,,,,,,,,,,-0.4015,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0082,,,,,,,,,,-0.4762,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1957,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.3846,,,,,,,0.2077,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.0119,,,0.0866,,-0.2429,,-0.1923,,,,-0.0549,,,,0.0667,,,,-0.3291,-0.0943,,,0.0417,,,,-0.1078,,
,,,,,,,,,,,,,,,,,,0.0524,,,,0.0663,,,0.1044,,,,,0.09,,,,,
,,,,,,,-0.2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.1654,,,,,-0.2424,-0.0629,,,,-0.1045,,,-0.0551,0.3667,,,,,,,,,,,,,
,,,,,,,,0.2578,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-0.1011,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.5127,,0.1625,,,,,,-0.0323,,0.8944,-0.1803,,,0.2852,0.0334,0.1765,,0.3538,,0.0145,,-0.0698,,,,0.1909,,,
