Q1_2008,Q2_2008,Q3_2008,Q4_2008,Q1_2009,Q2_2009,Q3_2009,Q4_2009,Q1_2010,Q2_2010,Q3_2010,Q4_2010,Q1_2011,Q2_2011,Q3_2011,Q4_2011,Q1_2012,Q2_2012,Q3_2012,Q4_2012,Q1_2013,Q2_2013,Q3_2013,Q4_2013,Q1_2014,Q2_2014,Q3_2014,Q4_2014,Q1_2015,Q2_2015,Q3_2015,Q4_2015,Q1_2016,Q2_2016,Q3_2016,Q4_2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,-0.0952,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3226,,,
,,,,1.3537,,,,,,,,,,,,,,,,,,,,,,,,0.0162,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.023,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.3711,,0.0556,,,0.0155,0.1145,,,,-0.2059,0.1111,,0.1948,,-0.0386,,,,-0.0061,,,,
,,,,,,,,,,,,-0.0873,,0.087,,0.0221,,,-0.0329,0.3351,-0.0588,,,-0.1209,,,0.0217,,,,,,,-0.1122,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1685,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1043,,,,
-0.4204,,-0.4608,,0.2826,,,-0.3506,,,,,,,-0.235,,-0.0496,,,,,,,,,,,,,,,,,,0.3069,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,0.1094,0.0986,-0.1154,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.07,,,,,,,,,,,,0.1915,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1538,-0.0667,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0238,,,-0.1014,,
,0.0102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-0.1067,,,,0.2105,,,-0.1298,0.2281,,,,0.45,,,0.3867,0.2853,,,,-0.0882,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-0.2619,,,,,0.2,,,,,,,,,,,,
,,,,,,,,,,,,,,,,-0.0856,,0,,0.1538,0.64,-0.2683,0.3889,-0.212,0.2386,-0.1803,,-0.0909,0.025,0.1268,,0.2451,0.0762,-0.0413,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0256,,
,,,,,,,,,,,0.075,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,,-0.2319,,,0,,,,-0.22,0.1538,0.2556,-0.0531,,0.1379,,,,,0.0076,,,-0.064,-0.0171,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-0.0725,,0.2339,,,-0.2424,,,0.2291,,,-0.005,,0.1243,,,,,0,,,0.0563,0.1333,
,,,,,,,,,,,,,,,,,,,,0,,,,0.0234,,-0.4343,,,,,,0.1429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.2314,,,0.4953,,,,0.0071,,,-0.1443,,,,0.0294,,,,,,,,,,,,,,,,,,,,
,,-0.2444,,0.4902,,,,,,,,,-0.1512,,,0.0641,,,,,,,,,,,,,,,0.1176,,,,
,,,,,,,,,,-0.1827,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.1626,,,,,,,,0.0746,,,,-0.1733,,,,-0.125,,,,0,,,,0,,
,,,,,,,,,,-0.1946,,,,-0.0288,,,-0.1351,0.1458,,,,0.1,,,,-0.0685,,,,0.3391,,,,0.1875,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.1875,,0.1757,,,,-0.1781,,,,,
,,,,,,,,,,,,,,,0.1429,,,,0.2338,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.0137,,,,,-0.1039,,,-0.2083,,,,,,,,,,
,,,,,,,,,0.0091,,0.04,,,-0.1429,,,-0.2551,-0.137,,,,0.0784,,,,0.0703,,,-0.1692,,,,,-0.1481,
,,,,,,,,,,,-0.1264,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.6923,,,,0,,,0,,,,,,,,,-0.082,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.0313,,,,,,,0.0469,,,,,,,,,,,,
0,,,,,,,,,0.5472,0.0122,,,-0.0887,,,0.2269,,,,0.2038,-0.2045,-0.1606,,,-0.1014,-0.0484,,,,-0.061,,,0.212,,
,,,,,,,-0.1223,,0.1534,-0.0493,,-0.2359,,-0.1429,,,0.1061,,,,,,0.1514,,-0.1885,,,-0.1026,,,,,-0.1488,,
,,,,,0.0933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0551,,,,,,,,
,,,,0.2366,,,,0.1519,,,,,,,,,,,0.2267,,,,0.2983,,,0.0969,,,0.3659,,,,-0.0514,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1458,,,,0.0063,,,,
,,,,,,,-0.1893,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,,,,,,0.396,,,,,,0.0583,,,,0.1111,,,,,,,,,
,,,,,,,,,,,,,,,,0.1048,,,,0.0519,,,0.2533,,-0.0727,,-0.0913,,,,0.0619,,0,,
,,,,,,,,0.0089,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.1,,,,,,-0.0693,,,,0.1739,,,,0.4167,,,,,,,,0.0345,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.0234,,0.2847,,,,,-0.0918,,-0.0051,0.0256,0.045,,,,,,,,,0.2487,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-0.2025,0.0547,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.0964,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-0.2198,-0.105,,,,-0.18,,,,0.2353,,,0.3448,0.1282,,,,0.3111,,0.0455,,0.2105,,,,
,,,,,,,,,,,,,,-0.325,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.048,,,,0.1129,,,,-0.0353,,,,0.1913,,,,0.1572,,,,-0.1167,0.1635,,,-0.0695,,
,,-0.4768,,,,-0.131,,,,-0.1641,,,0.3559,-0.15,,,0.0667,0.0625,,,0.0714,0.2083,,,-0.0056,-0.0625,,,-0.0064,-0.0323,,,-0.023,,
,,,,,,,,,,,,,,,,0.2931,,,,,,,,,,,,,,,,,0.0578,,
,,,,,,,,,,,,,-0.1282,,,0,-0.0375,,,,0,,,,,,,-0.0488,,0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1053,,,,,
,,,,,,,,-0.2759,,-0.2581,,,,,,,,,,,,,,,,,0.061,,,,0.2258,,,,
,,,,,,,,,-0.3767,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0556,,,,,,,
,,,,,0.0424,,,,,,,,,,,,,,,,,,,,,,-0.0747,,,,0.1507,,0.1969,,
,,,,,,,,,,,,,,,,,,,,,-0.0741,,,,,,,,,,-0.0545,,,,
,,,,,,,,,,,,,,,0.0734,,,,,,,,,,,,,,,,0.0375,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0288,,
,,,,,,,,,,,,,,,,,,,-0.1304,,,,-0.0606,,,,,,,,1.1096,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,,,,,,,,,,,,-0.275,,,-0.1085,,,0.0615,,,,0.0507,0.7325,,0.0938,,,,,,0.0345,,,0.078,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0489,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,,,,,,,,-0.1866,,,,,,,,,,,,,,,,,,,0.2134,,,,0.018,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6269,
,,-0.4183,,,,,,,-0.2929,-0.2626,,,,-0.0256,,,,-0.2059,,,,-0.0385,,,,0.3265,,,,-0.1391,,,,,
,,,,,,,,,,-0.0528,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,0,,,-0.2268,0.3565,,-0.5178,-0.2558,,,,-0.411,-0.1151,,,-0.2778,,,,,0.6944,,,,0,,,,0.2222,,1.0536,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.5397,,,0.4207,,,,,-0.2837,,,,,,,0.0135,,,,-0.0617,0.0789,,,,0.0759,,,-0.0732,0.0789,,,0,0.0366,
,,,,,,-0.072,,0.1827,1.0732,-0.3686,,,,0.3158,,,-0.0737,0.0455,,,0.0714,0.3238,,,-0.0377,-0.0588,,,-0.2263,-0.0068,,,0.0638,,
,,,,,0,,,,-0.1706,,,,0.1077,,,,-0.0556,,,,-0.0109,,,,0.0667,,,,0,0,,,0.1159,,
,,,,,,,,,,,,,,,,,,,,-0.2222,,,,-0.2839,-0.0536,,,-0.0943,0.0542,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254,,-0.9218,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0222,,0.6867,,-0.0345,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.0542,,,,-0.0763,,,,,,,0.3154,,-0.16,,,,0.0216,,0.3934,-0.1471,,,,
,,,,,,,,,,,,,,,,,,,,0.0236,-0.1,,,,,,,0.0813,,,,0.1176,,0.1166,
,,,,,,0,,,,,,,,-0.2436,,,0.1013,0.2,,,,,,,-0.015,,,,,,,,,,
,,,,,,,,,,,,,0,-0.0608,,,,,,,0.1086,0.298,,,0.1581,0.1205,,,,,,,,,
,-0.307,,,,,,,,,,,,,-0.2703,,,,,,,,,,,,-0.1833,,,,,,,,0.2667,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,,,,,,,,,,,,,,,,,,,,,,-0.0654,,,,,,,,0.4201,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-0.3458,,,0.0274,,,,0.0127,,,-0.1379,0.68,,0.125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.4234,,0.181,,0.0065,,,0.0247,,,,-0.0602,,,,0.0769,,,,-0.2098,,,,0.0625,-0.0147,,,0.2054,-0.0741,,-0.0827,0.0082,,
,,,,,,,,,,,,-0.0218,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.3214,,,,,,-0.2411,,-0.3256,,,,,,0.0714,,0.1554,,-0.027,,0.1607,,0.1895,,,,0.0269,0.0066,,,0.3805,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.0964,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0997,,-0.6211,,0.1079,,-0.0442,,,,-0.0611,,-0.3455,,,,,,,,0.4634,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.4231,,,0.3022,,,,,,-0.1909,,,,0.5333,,-0.3056,,0,,0.775,,,,,,,,,,-0.1087,0.0488,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.1271,,,,-0.0606,,,,0.1714,,,,0,,,,-0.3288,,,,0.0923,,,,-0.0986,,
,,,,,,,,,-0.2041,,,,,,,,,,,,,,,,,,,0.0133,,-0.0486,,,,,
,,,,0.4074,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,
,,,0.0532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5366,-0.0952,,,,
,,,,,,,,,,,,,,,,,,,,,-0.2158,,,,0.0625,,,,,,,,,,
,,,,,0.387,,,0.1127,,-0.2273,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.039,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0385,-0.0185,,,,
,,,,,,,,,,,,,,,,,,0.2091,,,,,,-0.3226,,,,,,,,,,0.0067,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3636,,,,,,
,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0.1667,,,
,,,-0.5619,,,,0.0618,,,,,-0.2961,,-0.2734,,,,,,,,,0.1462,0.0738,,,,,-0.1951,,-0.2316,,,0.1084,
,,,,,,,,,,,,,,,,,,,,,,0,,,,,,-0.2925,,,,,,,
,,,,,,,,,,,,-0.4222,-0.1154,,,-0.0469,,-0.1765,,-0.2436,,0,,,,-0.1714,,-0.0635,,0.0114,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5042,-0.322,,-0.3871,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1.4324,,,,0,,-0.375,0.2667,,,
,,,,,,,,,,,0,,,,-0.3488,,,,0.0392,,,,0.6667,,,0,,,,0.1905,-0.02,,,,
,,,,,,,,,,,,,0.1397,-0.2839,,0.1095,,-0.2895,,,-0.2303,,,,,,,,-0.1765,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1304,,,,,-0.0513,,,-0.1091,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0684,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5179,,,,,,
,,,,,,,,,,,,,,,-0.0943,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.3169,,,,-0.0426,,,,,,,,,,,,,,,,,,,,
,,,,,0.2469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.1343,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.1351,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,,,,,,
,,,,,,,,,,,,,,0,,0,,,,0.3758,,,,-0.1145,-0.1122,,0.0126,-0.1304,,,-0.0513,,,,
,-0.2896,,,,,0.0522,,,0.2719,,-0.0088,,0.0411,0.0263,,,0.1412,-0.1443,,,,0.1078,,,-0.0303,0.2031,,,,-0.2,,,,-0.0805,
,,,,,,,,,,,,,,,,,,-0.1039,,-0.0143,,0.0441,,,,,,,,,,,,,
,,,,,,,,,,,,,0.3488,,,0,,,,,,,,,,,,,,-0.1333,,,,,
,,,,,,,,,,0.0978,,,,,,,,,,0.3,,,,,,,,,,,,,,,
,,,,,,,,0.098,,,,,,,,,,,0.3933,,,,,,0.1174,,,,-0.3638,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.1429,,,,,,,,,,,,0,,,,
,,,,,,,,,,,-0.055,,,,,,,,,,,,0.1622,,,,,,,,,,,,
,,,-0.24,,,,,,,,,,,,,,,,0.0667,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,-0.2963,,,,,,,,,,,,,,,,-0.2632,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0629,,0.1466,,0.0677,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-0.1143,,-0.1441,,-0.2,,0.1478,,-0.0548,,,,0.0516,,,,,,-0.0429,,,,
,,,,,,,-0.0606,,,,,,,,,,,,,,,,,,,,,,,,,-0.037,,,
,,,,,0,,,,0.0294,-0.1429,-0.0533,,,,,0.0083,,,,-0.0727,,,,,,,,,,,-0.0235,,,,
,,,,,,,,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.2633,,,,,-0.1967,,,,0.2603,,,,,,,0,,,,,,,0.4444,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.2376,,,0.7928,2.4623,,,-0.5899,-0.191,-0.0694,,0.2264,0.2154,-0.2532,,0.3621,-0.0886,0.1389,,,,,,,,0.0833,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.0216,,,,-0.3125,,,,,,,,,,,,,,,,,,,,,,
,,-0.4935,,,,,,,,,,,,,0.3077,,,-0.0088,,0.0692,,,,,,0.0085,,,,,-0.1143,,,,
,,,,,0,,,-0.0815,,-0.1961,,,,,-0.0473,0.0638,,,-0.0224,,-0.1775,,0,0.0298,,,0.1538,,-0.0988,,,0.118,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,,-0.1608,,,,-0.1126,0.1631,,0.0211,,0.1378,0.2004,0.0734,-0.4359,,-0.0967,,0.0146,,,,0.2981,,-0.4175,
,,,,,,,,,,,,,,,,,,,,,,,,0,-0.1111,,,,-0.1115,,-0.0191,0.0732,-0.2273,,
,0.3257,,-0.0706,,,,,,,,,,,,,,0.4138,,-0.2288,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,0.0708,,,,,,,,,,,,,,,-0.1061,,,,,0.1364,,,,,0.0625,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.1228,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.031,,,,-0.0654,,,,-0.2345,-0.2973,0.1795,,,,,,-0.044,,,,0.75,,,,,,,0.0194,,,,,
,,,,0.9231,0.6818,0.1892,,,,,,,,,,0.0263,,,0.207,,,,0.1345,,-0.1068,,,,-0.046,,,,0.3021,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0.0778,,,-0.0798,0,,,,-0.0099,,,-0.1129,,,,,-0.0704,,,,,-0.0125,,-0.0341,,,,,-0.1,,,0.0141,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0258,,,0.0566,,,
,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-0.0667,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1172,,,,,,,
,,,-0.1626,,,-0.1686,,,,,,,,,,,,-0.0852,,,,,,,,,,,,,,,,-0.0184,
,,,,,,,,,,,,-0.2632,,,,,,,,,,0.3889,,,,,,0.125,,-0.1509,,,,,
,,,,,,,,,,,-0.1806,,,,,,-0.1667,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1.641,,1.0625,-0.0364,0.1321,,-0.3728,0.0849,,0.1129,
,,,,,,,,0.3522,,,,,,,,,,,,,,,,,,,,0.4504,,,,,,-0.1452,
,,,,0.8105,,,,0.3919,,,,,,,0.0185,,,,,,,,,-0.1096,,,,,,,,,,,
,,,,,,,,,-0.0728,-0.1143,,-0.2489,,0,,0.0714,0.1429,0.1292,-0.0221,0.3245,0.0256,0.175,0.156,,0.0817,0.0102,-0.0505,,-0.081,0.0046,0.0577,,0.1698,0.1581,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0124,
,,,,,,0.0325,,0.1656,,,,,-0.2692,-0.3789,,,,,,,,,,,,,,,,,,0.3178,0.1118,,
,,,,,,,,,,,,,,,0.0125,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0833,,0.6812,,0.0811,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.732,,,,,,,,,,,
,,-0.2333,,,,,,0.0179,0.0211,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1429,,,-0.1545,0.0385,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1747,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.0545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1.418,,,,-0.2081,0.0577,,,,,
-0.6961,,-0.6293,,,,-0.1972,,,,-0.0117,,-0.4118,,,,0.0795,,-0.163,,,,,,,1.1935,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0141,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-0.3034,,,,,,-0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.0256,,
,,,,,,,,-0.0131,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-0.3839,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0833,-0.0364,
,,,,,,,,,,,,,,,,,,,,,,0.2593,,,,,,,,,,-0.0833,,,
,1.4206,,,,,-0.151,,,,,,,,,,,,,,,-0.0833,,,,,,,,,,,,,,
,,,,,,,,,,,-0.4571,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.2301,,,,,,,,,,-0.3636,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2449,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.1259,,,,,,,0.0213,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.0191,,,-0.0538,,-0.1418,,0.05,,0.3529,,0,,,,0.0667,,,,-0.3354,-0.1619,,,0.0417,,,,-0.09,,
,,,,,,,,,,,,,,,,,,0.2919,,,,0.3531,,,-0.5087,,,,,0.1263,,,,,
,,,,,,,0.0712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-0.0103,,,,,0.118,-0.1611,,,,-0.2488,,,-0.0359,0.4793,,,,,,,,,,,,,
,,,,,,,,0.1424,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-0.2466,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,,0,,0.2692,,0.1627,,,,,,-0.1722,,0.1869,0.0638,,,0.0275,0.5267,0.1,,-0.1741,,-0.0952,,0.1316,,,,0.1341,,,
,,,,,,,,0.4019,-0.08,,,-0.0625,,,0.1951,,,,,0,0.4333,,,,,,,,,,,0.0455,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0101,
,,-0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,1.2113,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5167,,
,,,,,,,,,,,,,,,,,,,,-0.025,,,,,,,,,,,,,,,
,,,-0.1733,,0.6047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.6709,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0157,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
