Q1_2008,Q2_2008,Q3_2008,Q4_2008,Q1_2009,Q2_2009,Q3_2009,Q4_2009,Q1_2010,Q2_2010,Q3_2010,Q4_2010,Q1_2011,Q2_2011,Q3_2011,Q4_2011,Q1_2012,Q2_2012,Q3_2012,Q4_2012,Q1_2013,Q2_2013,Q3_2013,Q4_2013,Q1_2014,Q2_2014,Q3_2014,Q4_2014,Q1_2015,Q2_2015,Q3_2015,Q4_2015,Q1_2016,Q2_2016,Q3_2016,Q4_2016
,,,,0,0,0,0,,,,-0.1547,0.0077,-0.1611,,0.0053,,0,,,-0.2308,-0.2182,,,-0.1667,-0.07,,0.128,,0.1429,,0.2467,0.369,,,
,,,,0,0,0,0,,-0.0676,0,,0,,-0.3178,0.1986,,,,0.4931,-0.314,,-0.0066,0.07,-0.162,,0.1096,0.0525,0.0704,0.1507,0.3095,0.2091,0.1504,-0.2941,0.0704,
,,,,0,0,0,,0,0,,-0.0915,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.7854,-0.0987,0.0357,,,,0.0029,,,,0.0976,,,,,,-0.0876,,-0.0164,,,-0.068,-0.1042,,,,-0.0225,,,-0.1141,
,,,,0,0,0,0,0,0,0,0,0,0,0,0.144,,,,0.0984,,,-0.0305,,-0.1097,0.0145,-0.0857,0.1016,,0.029,,0.0355,,,-0.098,
,,,,0,0,0,-0.1159,0.3079,-0.3753,-0.3657,-0.1882,-0.2029,,,-0.2872,0.0448,,,,,,,,-0.0435,,,,,,,,,,,
,,,,1.25,-0.4007,-0.1798,-0.089,-0.0677,-0.0403,,-0.0654,,0.0909,0.2037,,,,,,,,,0.1145,,,,,,,,,,,,
,,,,0,0,0,0,0,0,0,0,-0.3178,-0.1932,-0.0986,-0.2344,0.1837,-0.3103,-0.175,0.1818,-0.0513,-0.0541,0.4571,-0.0196,0.02,0.1176,-0.0526,-0.2407,0.0732,0.0909,0.2292,0.2203,0.1528,,,
,,,,0.9524,0.252,-0.3312,-0.1845,0.1071,-0.1505,-0.2405,0,-0.45,-0.0303,-0.0938,-0.1034,-0.0385,0.04,-0.0385,,,,,,,,,,,,,,,,,
,,,,0,0,0,0.1662,0.2899,-0.1429,0.4667,0.2576,0.2169,0.0594,,-0.042,,-0.0495,,0.2727,,,,0.2364,,,,0.0621,,-0.0417,-0.1304,0.0286,,-0.0072,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,-0.1538,,,0.1467,0.6744,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
,,,,0.5233,0.2824,-0.0536,-0.1635,0.1654,-0.1419,-0.0977,-0.15,-0.2157,-0.1375,-0.029,0.0299,0.0725,-0.0541,-0.0286,-0.0147,0,-0.1343,0.1552,0.0149,-0.2059,0.2963,,-0.0145,,,,,,,,
,,,,0.713,0.5541,0.2522,-0.0278,0.3286,-0.1022,-0.0659,-0.0256,-0.1579,-0.2969,0,0,-0.1489,-0.1671,-0.0784,0.0034,,,,,,,,,,,,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
,,,,0,0,0,0,0,0,,,-0.064,,-0.265,,,-0.2303,,,0.1318,,,0.3,,,,,,,,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1353,-0.2565,0.1462,-0.102,0.0511,-0.027,0,0.0556,,,,,,,
,,,,0,0,0,0,0,0,-0.1011,-0.1,-0.4361,0.3842,0,0.2811,-0.0417,-0.0464,0.0851,0.0644,0.2395,-0.087,0.0698,0.2826,-0.1102,0.2381,0.1692,-0.3224,-0.0097,-0.0216,0.0721,0.1495,0.0976,0.2815,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,,,,,0.0778,-0.1753,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0,0,-0.0364,-0.0283,-0.0777,-0.2737,-0.2174,-0.037,-0.1346,0.1111,-0.06,-0.1915,0.2632,0.0208,0.0204,0.16,0.3103,0,0.3816,0.7143,0.2333,0.0856,0,0.112,-0.0112,0.1925,0.1266,-0.1124,
,,,,0.5563,1.1053,0.5313,-0.0612,-0.4384,-0.1742,0.0156,-0.1231,-0.614,0.0545,-0.3966,0.0786,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0,0,,,-0.3597,,-0.3051,,,,,0.25,,,,,,,,,,-0.0889,,,,,,,
,,,,0,0,0,0,,,,-0.1471,-0.2759,,,0.3415,,,-0.2547,,,,0.2614,,-0.186,0.1238,-0.2881,,,,,,,,,
,,,,,0.3415,-0.0364,-0.0472,,,,-0.117,,-0.1636,,,,,,,,,,,,,,,-0.0897,,,,,,,
,,,,,0.9111,0.2209,-0.2762,,,,,,,-0.575,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0,,,,0,,0.2692,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,,0,,0,,,,
,,,,0,0,0,0,0,0,0.0057,0.1829,-0.1787,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,0,,0,0,,,,-0.0424,,,-0.2753,,,,,,,,,,,,,,,,-0.1563,,,,,
,,,,0.8455,0.5271,-0.2097,-0.0694,0.0395,-0.1899,-0.1146,-0.1471,-0.2897,0.2621,-0.0846,0.1345,-0.0741,-0.088,0.0088,0.3565,0.5449,-0.1494,0.0683,0.0046,,,-0.0084,-0.0975,,,,,,,,
,,,,not found: PLX,not found: PLX,not found: PLX,not found: PLX,not found: PLX,not found: PLX,not found: PLX,not found: PLX,not found: PLX,not found: PLX,not found: PLX,not found: PLX,not found: PLX,not found: PLX,not found: PLX,not found: PLX,not found: PLX,not found: PLX,,not found: PLX,,,not found: PLX,not found: PLX,,not found: PLX,,,not found: PLX,,not found: PLX,not found: PLX
,,,,,0.6338,-0.0474,-0.0317,,,,-0.3007,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,-0.0877,-0.2115,-0.1683,-0.0352,0.0942,-0.0417,0.0145,-0.1029,0.0573,0.0843,-0.0222,-0.233,0.163,-0.0828,0.0139,0.1952,0.3754,-0.2521,0.0251,-0.0897,,,,,,,,,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,-0.1946,-0.0566,0.049,-0.0026,-0.0313,-0.0054,-0.1676,-0.026,-0.2167,0.1489,0.1333,-0.134,0.0189,0.0926,0.0407,-0.0391,0.0915,-0.0155,,0.1296,-0.0984,-0.2145,,-0.1505,0.04,-0.1209,,,,
,,,,,0.2,-0.1989,-0.0872,,,,-0.0625,,,,,,,,,,,,,,-0.0241,,,,,,,,,,
,,,,0.8353,-0.0705,-0.1034,-0.1846,0.1038,-0.0769,-0.1852,-0.1023,-0.1646,-0.0758,-0.0328,,0.25,0.0533,-0.0759,,,,,,,,,,,,,,,,,
,,,,,-0.1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0.0362,-0.1399,-0.1382,0.0943,-0.3966,,-0.0559,,0.3333,,0.1521,0.0122,-0.2754,0.0633,-0.0345,-0.1331,,,,0.1032,,,-0.0905,,,0.1969,0.162,0.4381,,-0.0227,
,,,,0,0,0,0,0,,-0.1652,-0.1604,,,-0.2029,,-0.0292,-0.0301,,0.0333,0.0887,-0.0741,0.016,,,,,,-0.1364,-0.0921,,-0.0857,0.4531,,,
,,,,0.5838,0.0239,-0.3433,-0.0863,-0.0444,,,,,,,,,-0.1193,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0,,-0.3902,,-0.32,,,,,,-0.197,,,,,0.0943,,,0.25,,,-0.2727,,,,0.0909,-0.2292,,
,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0.1716,,,,,,,,,,,,
,,,,,0.0082,-0.0488,-0.1624,,,,-0.068,,,,,,,,,0.0755,,,,,,,,,,,,,,,
,,,,0,0,0,0,0,0,0,-0.16,-0.3905,0.3125,-0.4048,-0.06,0.2128,-0.3684,-0.3333,0.5417,-0.1892,-0.3333,0.55,-0.129,0.1852,0.25,-0.15,-0.1471,-0.2414,-0.1364,-0.1053,0.1765,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9083,,,,
,,,,0.3704,0.2905,-0.0785,-0.358,,-0.0941,0.0823,-0.03,,-0.1489,-0.095,0.0773,-0.0795,-0.0195,-0.0341,0.1618,0.2658,0.17,0.188,0.1727,0.0307,0.1726,-0.2335,-0.2318,-0.1121,-0.2951,-0.1377,-0.2013,0.264,-0.1994,-0.1344,
,,,,0.6846,-0.0137,-0.2222,-0.2619,0.1371,-0.0851,-0.1783,-0.1321,-0.4674,,-0.1818,,0.3902,,-0.1778,,0.1875,,0.7692,0.2522,-0.0972,,,,-0.1727,,-0.0463,-0.0194,0.2871,0.1231,,
,,,,0,0,0,0,,,,-0.2237,,0.1538,,0,,,,,,,,,,0.3585,,-0.1875,,,,,,,,
,,,,0,0,0,0,,,,,,,,,,,,0.4706,,,,,,,,,,,,,,,,
,,,,0,0,0,0,,,,-0.1604,,,,,,,,,,,,,,,,,-0.1163,,,0.1579,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.0726,,,-0.2952,,-0.1111,,
,,,,0,0,0,0,0,0,-0.1,-0.1418,,,-0.3073,0.0915,,,-0.2235,,,-0.1013,-0.0704,0.1061,,-0.1031,,,,-0.2055,,-0.1818,,,,
,,,,1.0816,-0.0065,-0.0658,-0.0352,0.0036,-0.1636,,,,,,0.5254,0.2037,,,,0.2353,,,,,,,,-0.0302,,,,0.0522,,,
,,,,0,0,0,-0.1667,,,,-0.0993,,,,,,,,,,,,,,,0.2329,,,,,,,,,
,,,,1.6784,0.0852,-0.0543,-0.0468,0.0938,-0.651,-0.1111,-0.0789,,,,,0.2615,,,0.3082,,,,,,0.1667,,,,,,,,,,
,,,,1.5686,0.1323,-0.2989,0.0256,-0.0719,-0.4949,-0.0733,0.0216,-0.3239,-0.0625,-0.3,-0.1111,0.2857,-0.1944,0.1034,0,-0.1094,0,0.1053,0.1429,0.1111,0.25,0.76,-0.3466,-0.1565,-0.134,0.4167,-0.0168,,,,
,,,,,0.2701,,,,,,-0.215,,,,,,,,,,,,,,,,,,,,,0.1512,-0.1111,,
,,,,0.7133,0.2735,0.2821,-0.0125,-0.1392,-0.2412,0.1628,0.0967,-0.076,-0.2763,-0.1909,-0.0449,-0.3765,-0.2264,-0.1951,0.1061,0.2055,-0.0682,0.6098,0.2348,-0.0859,-0.0604,-0.0857,-0.0156,,,,,,,,
,,,,0,0,0,0,0,0,-0.0698,-0.05,-0.3289,0,-0.2157,0.175,0.2553,-0.1695,-0.1837,0.8,0.0972,-0.2532,0.1695,0.4638,-0.0495,0.1146,0.1121,-0.0756,-0.0818,-0.0396,-0.0412,0.0215,0.0316,0.0408,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,,0,0,,0,,,
,,,,1,0.4151,-0.2133,-0.0339,0.0439,-0.084,0.1101,0.0331,-0.2,0.33,-0.1729,,0.3643,-0.2094,,0.2074,,,-0.0079,,,,,,,,,,,0.1073,-0.3077,
,,,,1.0207,0.2949,0.2871,-0.1308,,,,,,,-0.4318,,,,,,,,,,,,,,,,,,,,,
,,,,,0.2733,0.2408,0.1392,0.1481,,,,,,,0,,,-0.0606,,,-0.0595,,0.4434,,,,,,,,0.1602,,,,
,,,,0,0,0,0,0,0,,-0.1992,,,,-0.1282,,,,1.1667,,,,,,,,,,0.0704,,,,,,
,,,,0,0.3386,-0.4118,0.02,-0.0098,,-0.0811,0,,,,-0.1106,,,,,,,,,-0.1209,,,,,,,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,2.0435,,-0.2305,-0.0963,,,,-0.0889,,0.0763,-0.0709,,,,,,,,0.2811,,,,,,,,,,,,,
,,,,,-0.052,-0.0392,-0.0776,,,,-0.1121,,,,,,,,,,,,,-0.0278,0.3143,0.1087,0.0196,,,,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0,,,,-0.0973,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0,0,0,0,-0.0169,-0.1207,-0.2353,-0.1026,0.2,0.3095,-0.0364,0.0189,0.4444,0.0385,0.0123,0.1098,0.2637,0.0348,0.3025,0.329,-0.0971,0.0645,-0.0808,,-0.026,,,0.0105,
,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2623,,,,,,,,,
,,,,,0.1497,,-0.0465,,,,,,,,,,,,,,,,,,,,,,-0.0804,,,,,,
,,,,,0.9367,-0.5163,0.0068,,,,-0.0467,,-0.0473,-0.4603,0.5828,,-0.3359,-0.251,,,-0.3151,0.5,0.6067,,0.4208,-0.0192,-0.0196,,-0.0968,0.1276,-0.0588,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-0.0111,,0.3889,-0.056,0.4915,0.2273,0.213,-0.2939,-0.2216,
,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.9345,0.16,-0.2175,0.0034,,,,,-0.21,-0.1139,-0.3857,0.1279,0.3402,0.0538,-0.073,,,-0.3107,,,-0.1774,,,,-0.0909,,0.0984,,,,,
,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0.0085,,,,0.0461,,,,,0.9753,,-0.1103,0.2558,,,,,,,,,,,,,,,,
,,,,,0,0,-0.0299,,,,-0.1213,,,-0.0688,,,0.0202,,,0.3194,,-0.4192,-0.033,,,,,,,-0.0197,0,,0.1983,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,1.1029,0.6168,-0.1261,-0.2327,,-0.0851,-0.3651,-0.1685,-0.185,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.757,0.2966,0.0196,0.1026,-0.564,-0.2533,-0.1179,,-0.3279,0.2378,-0.2069,,,-0.1296,,,0.0497,-0.1421,,,-0.0659,,,,-0.2161,0.2103,,,,,-0.0701,
,,,,,,-0.0313,,,,,-0.2043,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.7905,0.4755,-0.3504,-0.0748,-0.1234,-0.2087,-0.0982,-0.0204,-0.1875,0.1966,0.0286,0.5625,0.1244,-0.2095,-0.08,0.1739,-0.1759,-0.0506,0.0237,0.2312,-0.0376,-0.0537,-0.0412,0.043,-0.067,-0.0829,,,0,,,
,,,,0,0,0,0,,0.1645,,0,,0.1065,,,,,,,,,,,,-0.2355,,-0.0236,,,,,,,,
,,,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,-0.1538,-0.1766,,,-0.2692,,-0.1296,,,-0.0802,,,,,,,,,,,,,,,,,,,,
,,,,0.4604,0.1675,0.1392,-0.1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,0.0133,0.5789,0.1583,-0.4245,,-0.3499,-0.1525,-0.16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.8364,0.5281,-0.4665,0.2632,0.0417,,,,,-0.0492,,,,,,,,,,,,,-0.0646,,-0.0556,,,,0.358,,0.1811,
,,,,0,0,0,-0.1209,,,,0.0323,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0,,,,0.0476,,,,,,,,,,0.0526,,,,,,,,,0.1628,-0.0133,,,,
,,,,,0.1786,0.1091,-0.1585,,,,-0.0259,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0,0,-0.2875,-0.0351,-0.0636,-0.2136,-0.1605,0.4706,0.03,,,,,,,-0.0099,,-0.0325,,0.0776,,,,,0.0561,,,,
,,,,0.7241,0.05,-0.0952,-0.1263,,,,0.0361,,,,0.1698,,,-0.0816,,,-0.1081,,,,,,,,,,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,0,0,0.368,,-0.1333,,0.0638,,0.1911,0.0116,0.2299,,0.0471,0.0914,0.1,,-0.0084,0.0365,-0.3711,-0.09,0.3154,-0.3367,-0.0365,,,-0.1277,0.0694,,,,
,,,,0,0,0,0,0,-0.2167,-0.2833,-0.4047,-0.3828,0.0127,0.0875,,,,-0.1647,,,-0.3429,,,,,,-0.1081,0.0202,-0.2772,-0.1096,,,,,
,,,,1.0328,0.3226,0.1159,-0.3661,-0.0431,-0.355,-0.1648,-0.0803,-0.4,0.0909,-0.3278,0.1736,0.2535,-0.2809,-0.3125,0.5,,,,,,0.1192,,,,,,-0.0519,,,,
,,,,0,0,0,0,0,0,0,-0.1064,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0,0,0,0,0,,,,0.1717,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,-0.1032,,-0.0866,-0.181,,-0.1771,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
,,,,0,0,,-0.1016,,,,-0.0026,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0,0,0,-0.0933,-0.0846,-0.0361,-0.1917,-0.299,0.1838,0.2733,-0.0634,0.0052,0.3472,0.1538,0.2167,0.0685,0.2769,-0.1787,0.1345,0.1422,0.0283,0.211,0,0.2879,-0.1529,,0.2674,-0.0459,
,,,,0,0,0,,,,,,,,-0.2254,,,,-0.2407,,0.2881,,,,,,,,,,,-0.25,1.3939,,,
,,,,0,0,-0.1176,-0.0056,-0.1285,-0.1667,,-0.0192,,,,,,-0.1228,0.2,0.1917,0.1189,-0.1,,0.122,0.0652,,,,,-0.0172,-0.0421,,,,,
,,,,-0.0915,0.1477,-0.0205,-0.0448,0.0313,-0.1788,0.0295,-0.0323,,0.15,,0.7834,-0.0357,,-0.2852,0.2073,,,,,,,,,,,,,,,-0.0596,
,,,,0,0,0,0,0.2396,,,-0.1156,,,,,,,,,0.1569,-0.1017,,,,,,,,,,,,,,
,,,,,-0.0906,-0.2337,-0.05,0.8263,,,-0.0836,-0.3254,0.3412,-0.1667,,,,-0.0848,0.1391,0.2093,0.0048,0.1292,,,,,,,,,,,,,
,,,,1.2923,0.1141,-0.0482,-0.1266,0.2246,0.0296,-0.0747,-0.0621,-0.106,0.0815,-0.1233,0.0703,0.2482,-0.0409,-0.0976,,-0.1371,,,,,,,,,,,,,,,
,,,,0,0,0,0,,,,0.0156,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.3214,0.2692,-0.1697,0.1533,-0.0063,,,-0.1304,,0,-0.0714,,,-0.1,,,,-0.2752,,,,,,,,,,,,,,
,,,,0.8333,0.0758,-0.2394,-0.037,-0.0288,-0.1584,-0.0118,0.25,-0.2,-0.0119,-0.0843,0.2605,0.524,0.0685,0.0577,0.2364,-0.0637,-0.2356,0.0685,0.1154,-0.1437,-0.0201,0.0068,0.0612,0.0641,-0.012,0.0061,0.103,0.3846,,,
,,,,1.4757,0.452,-0.0075,0.0455,,,,-0.0078,-0.2913,,-0.1425,,,,,,,,,,,,,,,,,,,,,
,,,,2.4478,0.5195,0.1111,-0.0692,0.0579,,,-0.0931,,,,,,,,,,,,,,,,,,,,,,0.1463,,
,,,,0.6157,0.0997,-0.2558,-0.0469,,,0.0779,-0.0904,,,0.178,,,-0.4211,-0.1667,0.0182,0.0179,0.0877,,,,,,,,,,0.3286,,-0.4444,,
,,,,0.9263,0.459,0.0412,0.0683,,,-0.199,-0.2038,,0.0125,-0.321,0.2727,0.2714,-0.4045,-0.1509,,-0.0656,,,,,,,,,0.6373,0.4731,,0.2059,,,
,,,,0,0,0,0,0,0,0,-0.0588,-0.2292,0.0541,-0.3718,0.449,0.0845,0.013,-0.0256,0.0921,,-0.0455,,,,,,,,,,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,,0.008,,,,,
,,,,0.6949,0.2,-0.1417,-0.2136,0.0617,-0.1395,,,,,,,0.3333,,,,,-0.0952,,0.2586,,,,,,,,,0.4167,,,
,,,,0,0,0,0,0,,,-0.05,,,,,,,,,,,,,,,-0.0159,-0.1774,,-0.025,,,0.3226,-0.3415,,
,,,,1.3537,0.4197,-0.1387,-0.1695,0.9388,-0.4553,-0.0725,-0.2135,-0.3775,-0.0426,-0.1444,0.1688,0.1778,-0.1132,-0.0638,0.2273,-0.0278,-0.0381,0.1188,0.531,-0.2543,0.1938,0.1299,0.0632,0.0162,,0.0879,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,-0.0417,0.0807,,,,
,,,,0,0,-0.2017,0.0675,-0.1673,-0.0588,-0.1198,-0.0414,,-0.0179,-0.1927,0.2252,,-0.1593,-0.0605,,,-0.2006,,0.0737,,-0.0345,-0.0107,0.3863,,,0.0094,-0.0443,,0.1563,-0.3481,
,,,,0,0,0,0,0,0,0,0,,0.3534,0.0556,,,,,,,-0.2444,,,,,,,,,,,,,,
,,,,0,0,0,0,,,,,-0.0873,,,,0.0221,,,-0.0329,0.3351,-0.0588,,0.0656,-0.1209,,0.1414,,,,,,,,-0.1122,
,,,,,0.8608,-0.0435,-0.1636,,-0.0078,-0.2147,-0.1867,0.1148,,0,,,,,-0.1226,0.1581,-0.3238,,,,0.5839,-0.2647,,,,-0.0566,,,0.6372,-0.1532,
,,,,1.3636,0.2692,0.0152,-0.1269,,,,-0.2,,,,,,,,,,,,,,,,,,-0.2421,,-0.3467,,-0.3478,-0.1167,
,,,,,-0.0373,0.814,-0.235,,,0.2857,,,0.0631,-0.2924,,-0.019,,,,,-0.0809,0.104,0.1087,-0.1046,-0.146,,0.0248,-0.0404,-0.1263,0.0313,0.0304,,-0.0838,-0.1268,
,,,,0.4872,0.1466,0.0075,-0.097,0.157,-0.1429,-0.1417,-0.1553,,,,,,,,,,-0.1538,,,,,,,,,,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,0.988,0.1455,0.4339,-0.2694,-0.0051,-0.3147,-0.2519,0.0198,-0.3689,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.2143,-0.2941,
,,,,,1.4068,0.0845,-0.3506,,-0.3969,,,,,-0.235,,-0.0496,,,0.8525,,,,-0.1379,-0.22,0.2564,,,-0.2125,,0.0597,-0.169,0.7458,,0.3069,
,,,,0,0,0,0,0,0,0,-0.0432,-0.0977,,,-0.1981,,-0.0606,,,,,,,,,,,0.4526,,,,,0.1607,-0.0462,
,,,,,0.4179,-0.1947,-0.0065,,,,-0.1875,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0,0.26,0.3492,-0.0471,-0.0123,,,,,,,,,,,,,,-0.1682,,,,,,,,,,
,,,,0,0,-0.2138,-0.0351,-0.1409,,,-0.0638,,,,,,,,,,,,,,,,0.041,,,,,,,,
,,,,0.1812,0.7955,-0.5032,0.0828,0.0412,0.0056,-0.0506,0.0473,0.1525,0.2353,-0.2738,-0.0055,-0.0495,0.2139,0.2286,-0.2016,0.301,-0.0299,0.0923,-0.007,-0.1277,-0.0976,-0.1081,0.0909,-0.0278,-0.0476,0.24,0.0323,0.1094,0.0986,-0.1154,
,,,,1.2431,0.6873,-0.1284,0.0526,-0.26,-0.1865,-0.0365,-0.1103,,0.3816,-0.0476,0.05,0.0571,0.1261,-0.044,0.3054,0.0417,0.2585,0.2225,,-0.1207,0.0465,0.0667,-0.0979,-0.1085,-0.158,-0.0769,,-0.1166,0.292,0.0093,
,,,,0,0,0,0,0,0,0,-0.1531,,-0.1321,,,,,,0.5,,-0.3,,,,,,,,,,,,,,
,,,,,,0,-0.0155,,,,-0.2642,,-0.2734,-0.3226,-0.1746,,,,,,,,,,,,,,,,,,,,
,,,,0.6949,0.07,-0.1028,-0.1042,,0.0851,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,0,0,0,,,,,,,-0.1346,,0.1139,-0.2614,,-0.04,,0.0217,,,,,,,,,,,,,,
,,,,0.716,0.3309,-0.0595,0.0345,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.2112,0.4079,-0.5491,-0.1813,,-0.0929,-0.0551,0.0167,,0.1379,0.0606,-0.0667,0.2755,-0.152,0.0189,0.0463,0.3363,,0.1221,,,-0.1084,-0.0473,,,-0.0071,0.1929,-0.0539,,0.0694,,
,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,-0.15,,,-0.008,,,,,
,,,,0.0938,0.15,0.0932,-0.0909,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.686,0.0276,-0.1007,-0.1642,,-0.1301,-0.1869,-0.1034,-0.3205,-0.0566,-0.16,,0.1875,,,,,-0.1522,,,,,,,,,,,,,,
,,,,,,-0.2349,-0.0082,-0.137,,,0,-0.0804,,,0.1929,,,,,,,0.013,,,,-0.0194,,0.1353,-0.0518,,,-0.066,,0.0611,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,0,0,0,0,0,0,0,0,,,,,,,0.2105,,,-0.1298,0.2281,0.5714,,,,,,,,,,,,
,,,,0,0,0,-0.1569,,,,-0.2512,,,-0.0096,-0.0291,,-0.1739,,-0.3396,,,,,,,,-0.0424,,,,,,,,
,,,,0,0,0,0,0,0,,-0.1477,,,,,0.2653,-0.3226,-0.2619,,-0.0513,-0.1351,,0.2,,,,,,,,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,-0.0856,0.0526,0,-0.2778,0.1538,0.64,-0.2683,0.3889,-0.212,0.2386,-0.1803,0.1,-0.0909,0.025,0.1268,0.0952,0.2451,,,
,,,,0,0,0,0,0,0,-0.2606,-0.2571,-0.3974,-0.1702,,,,-0.2581,0,0.2174,,0.04,1.5769,-0.2836,,,,,,,,,,,,
,,,,0,0,0,0,0.0552,,,,,,-0.2923,,,-0.3409,0.069,,,,,,,,,0.075,,,,,,,,
,,,,0,0,0,0,0,0.1606,,-0.2326,,,,,,,,0.2609,,,,,,,,,,,,-0.0105,-0.2128,,,
,,,,0,0,0,0,,,,-0.2319,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0,0.2,0,0,,-0.0986,-0.2734,,-0.0417,,-0.2353,0.5769,,,0.3448,,,,,,,,,,,,,0,,,
,,,,0,0,0,0,0,0,,-0.0143,,,,,,,,,,,,,,,,,,0,0,0.1698,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,-0.0282,0.1739,,0.0556,,,,,,,,,,,,,,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
